ExtractDate,PublisherURI,PublisherLabel,OrganisationURI,OrganisationLabel,CaseReference,CaseURL,CaseDate,ServiceTypeURI,ServiceTypeLabel,ClassificationURI,ClassificationLabel,CaseText,LocationText,DecisionTargetDate,Status,CoordinateReferenceSystem,GeoX,GeoY,GeoPointLicencsingURL,DecisionDate,Decision,DecisionType,DecisionNoticeDate,AppealRef,AppealDecisionDate,AppealDecision,GeoAreaURI,GeoAreaLabel,GroundArea,UPRN,Agent,PublicConsultationStartDate,publicConsultationEndDate,ResponsesFor,ResponsesAgainst
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/01103/ADV,http://publicaccess2.milton-keynes.gov.uk/online-applications/,09/05/2014,http://id.esd.org.uk/service/1082,Advertisement control,http://opendatacommunities.org/def/concept/planning/application/6000/6015,Q22 Other advertisements,Advert consent to display 3 x non-illuminated free standing signs (Kiln Farm Roundabout),Land At Kiln Farm Roundabout Milton Keynes  ,04/07/2014,Decided,,,,,27/06/2014,Approve,Delegated,,,,,,,,,,,,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/01104/ADV,http://publicaccess2.milton-keynes.gov.uk/online-applications/,09/05/2014,http://id.esd.org.uk/service/1082,Advertisement control,http://opendatacommunities.org/def/concept/planning/application/6000/6015,Q22 Other advertisements,Advert consent to display 4 x non-illuminated free standing signs  (Blakelands Roundabout),Roundabout Sponsorship Blakelands Roundabout Milton Keynes  ,04/07/2014,Decided,,,,,02/07/2014,Approve,Delegated,,,,,,,,,,,,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/00380/DISCON,http://publicaccess2.milton-keynes.gov.uk/online-applications/,21/02/2014,http://id.esd.org.uk/service/1734,Discharge of planning conditions,,,Details submitted pursuant to discharge of condition 29 (Phase 2) attached to planning permission 09,Oakgrove Phase 2 Atlas Way Oakgrove Milton Keynes  ,21/04/2014,Decided,,,,,09/04/2014,Approve,Delegated,,,,,,,,,Catherine Williams,,,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/00448/TPO,http://publicaccess2.milton-keynes.gov.uk/online-applications/,26/02/2014,http://id.esd.org.uk/service/508,Tree preservation orders,,,Tree preservation order consent to pollard to manageable height 4 x Willows,1 The Green Woughton On The Green Milton Keynes MK6 3BE ,23/04/2014,Decided,,,,,23/04/2014,Approve,Delegated,,,,,,,,,,,02/04/2014,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/00449/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,27/02/2014,http://id.esd.org.uk/service/1736,Conservation area tree works notification,,,Prior notification for a proposed ground floor rear extension measuring 4.3 metres wide with mono pi,14 Whaddon Road Newport Pagnell MK16 0BW ,09/04/2014,Decided,,,,,04/04/2014,Prior not required,Delegated,,,,,,,,,Kenn Shaw,,03/04/2014,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/00489/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,06/03/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6014,Q21 Other householder developments,Single storey front and rear extensions,3 Websters Meadow Emerson Valley Milton Keynes MK4 2DU ,01/05/2014,Decided,,,,,09/05/2014,Approve,Delegated,,,,,,,,,JandJ Architectural And Construction Services Ltd,,14/04/2014,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/00583/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,18/03/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6014,Q21 Other householder developments,Two storey rear extension (Resubmission of 13/02238/FUL),35 Harebell Close Walnut Tree Milton Keynes MK7 7BA ,13/05/2014,Decided,,,,,19/06/2014,Approve,Committee,,,,,,,,,Len Grigg,,28/07/2014,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/00584/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,18/03/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6014,Q21 Other householder developments,Conversion of existing garage into residential accommodation and erection of a two storey rear exten,Woodbine Grange Upper Weald Calverton Milton Keynes MK19 6EL ,,,,,,,28/04/2014,,,,,,,,,,,Mr John Corbey,,,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/00586/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,13/03/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6014,Q21 Other householder developments,Extension and conversion of porch/carport area for kitchen,103 Waterside Peartree Bridge Milton Keynes MK6 3DF ,16/05/2014,Decided,,,,,07/05/2014,Approve,Delegated,,,,,,,,,Mr Stephen Edwards,,29/04/2014,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/00588/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,14/03/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6012,Q18 Minor all other minor developments,Installation of substations in line with power upgrade to site; 1 x GRP housing for WPD switchgear t,Building 4 Sherbourne Drive Tilbrook Milton Keynes MK7 8AX ,09/05/2014,Decided,,,,,06/05/2014,Approve,Delegated,,,,,,,,,,,22/04/2014,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/00590/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,18/03/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6014,Q21 Other householder developments,Two storey side extension,73 Oakwood Drive Bletchley Milton Keynes MK2 2JG ,13/05/2014,Decided,,,,,08/05/2014,Approve,Delegated,,,,,,,,,Dave Cummins,,25/04/2014,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/00186/DISCON,http://publicaccess2.milton-keynes.gov.uk/online-applications/,30/01/2014,http://id.esd.org.uk/service/1734,Discharge of planning conditions,,,Details submitted pursuant to discharge of condition 3 (landscaping scheme); 4 (ground conditions); ,Land Off Miles Close Blakelands Milton Keynes  ,27/03/2014,Decided,,,,,27/03/2014,Approve,Delegated,,,,,,,,,,,,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/00269/DISCON,http://publicaccess2.milton-keynes.gov.uk/online-applications/,07/02/2014,http://id.esd.org.uk/service/1734,Discharge of planning conditions,,,Details submitted pursuant to discharge of condition 6 (historical report) attached to planning perm,Manor Farm Newport Road Hardmead Newport Pagnell MK16 9JR ,02/06/2014,Decided,,,,,23/04/2014,Refuse,Delegated,,,,,,,,,Mr Anthony Knight,,,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/00272/EIASCO,http://publicaccess2.milton-keynes.gov.uk/online-applications/,07/02/2014,http://id.esd.org.uk/service/1738,Environmental Impact Assessment screening,,,Scoping opinion request for the development of a waste recycling and waste transfer facility within ,Cotton Valley Sewage Works Portway Pineham Milton Keynes MK15 9PA ,27/02/2014,Decided,,,,,,,Delegated,,,,,,,,,,,,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/00273/DISCON,http://publicaccess2.milton-keynes.gov.uk/online-applications/,07/02/2014,http://id.esd.org.uk/service/1734,Discharge of planning conditions,,,Details submitted pursuant to discharge of condition 2 (materials) attached to planning permission 1,Northern Expansion Area - Area 4 Former Rocla Pipes Site Wolverton Road Milton Keynes  ,04/04/2014,Live,,,,,,,,,,,,,,,,,,,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/00833/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,17/04/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6014,Q21 Other householder developments,Single storey rear extension,23 Lowick Place Emerson Valley Milton Keynes MK4 2LP ,12/06/2014,Decided,,,,,12/06/2014,Approve,Delegated,,,,,,,,,Mr Thomas Grant,,30/05/2014,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/00863/EIASCR,http://publicaccess2.milton-keynes.gov.uk/online-applications/,11/04/2014,http://id.esd.org.uk/service/1738,Environmental Impact Assessment screening,,,Screening opinion request for the construction of a multi-storey car park to provide 1430 car parkin,Car Park Land To East of John Lewis Marlborough Gate Central Milton Keynes Milton Keynes  ,01/05/2014,Decided,,,,,11/06/2014,,Delegated,,,,,,,,,Sid Hadjioannou,,,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/01006/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,28/04/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6013,Q20 Other change of use,Change of use from amenity land to garden use and erection of a 1.8m high timber fence (part retrosp,27 Hargreaves Nook Blakelands Milton Keynes MK14 5BS ,23/06/2014,Decided,,,,,23/06/2014,Refuse,Delegated,,,,,,,,,Mr M Smith,,05/06/2014,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/01110/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,15/05/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6014,Q21 Other householder developments,Garage conversion and first floor extension,38 Tudor Gardens Stony Stratford Milton Keynes MK11 1HX ,23/07/2014,Decided,,,,,23/07/2014,Approve,Delegated,,,,,,,,,Mr Peter MacQueen,,04/07/2014,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/01111/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,15/05/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6012,Q18 Minor all other minor developments,Formation of disabled parking bay opposite 10 Arkwright Mews,10 Arkwright Mews Oakridge Park Milton Keynes MK14 2BN ,10/07/2014,Decided,,,,,10/07/2014,Refuse,Delegated,,,,,,,,,,,27/06/2014,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/00190/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,31/01/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6014,Q21 Other householder developments,Two storey side extension,4 Ramsay Close Bradwell Milton Keynes MK13 9HN ,31/03/2014,Decided,,,,,26/02/2014,Approve,Committee,,,,,,,,,Mr Barry Killinger,,10/03/2014,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/00191/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,31/01/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6014,Q21 Other householder developments,Single storey front extension to link to garage being converted,15 Kirtlington Downhead Park Milton Keynes MK15 9AZ ,28/03/2014,Decided,,,,,25/03/2014,Approve,Delegated,,,,,,,,,Mr David Swanston,,12/03/2014,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/00068/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,16/01/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6014,Q21 Other householder developments,Single storey front and rear extensions,30 Bernay Gardens Bolbeck Park Milton Keynes MK15 8QD ,13/03/2014,Decided,,,,,12/03/2014,Approve,Delegated,,,,,,,,,Mr Bruce Nudds,,17/02/2014,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/00643/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,25/03/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6012,Q18 Minor all other minor developments,Installation of ATM with a new composite steel security panel replacing part of the glazing to the r,Martin The Newsagent Ltd  83-85 Queensway Bletchley Milton Keynes MK2 2DW ,26/05/2014,Decided,,,,,23/05/2014,Approve,Delegated,,,,,,,,,Mr Desmond Ager,,05/05/2014,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/00644/ADV,http://publicaccess2.milton-keynes.gov.uk/online-applications/,25/03/2014,http://id.esd.org.uk/service/1082,Advertisement control,http://opendatacommunities.org/def/concept/planning/application/6000/6015,Q22 Other advertisements,Advert consent to display 1 x ATM fascia sign with blue LED illumination to ATM surround,Martin The Newsagent Ltd  83-85 Queensway Bletchley Milton Keynes MK2 2DW ,26/05/2014,Decided,,,,,23/05/2014,Approve,Delegated,,,,,,,,,Mr Desmond Ager,,,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/00695/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,28/03/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6014,Q21 Other householder developments,Single storey front extension to form entrance lobby,Olney Town Football Club East Street Olney MK46 4DH ,26/05/2014,Decided,,,,,25/04/2014,Approve,Delegated,,,,,,,,,Stephen Cole Architectural Design,,07/05/2014,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/00780/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,10/04/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6013,Q20 Other change of use,Removal of condition 3 (only to be used as a day centre for young adults with physical or learning d,Unit 9 Walker Avenue Wolverton Mill Milton Keynes MK12 5TW ,05/06/2014,Decided,,,,,04/09/2014,Approve,Delegated,,,,,,,,,,,22/05/2014,,
